Model,MSO24
5.14325000e-07,3.35000000e+00
5.14725000e-07,3.35000000e+00
5.15125000e-07,3.35000000e+00
5.15525000e-07,3.35000000e+00
5.15925000e-07,3.35000000e+00
5.16325000e-07,3.35000000e+00
5.16725000e-07,3.35000000e+00
5.17125000e-07,3.35000000e+00
5.17525000e-07,3.35000000e+00
5.17925000e-07,3.35000000e+00
5.18325000e-07,3.35000000e+00
5.18725000e-07,3.35000000e+00
5.19125000e-07,3.35000000e+00
5.19525000e-07,3.35000000e+00
5.19925000e-07,3.35000000e+00
5.20325000e-07,3.35000000e+00
5.20725000e-07,3.35000000e+00
5.21125000e-07,3.35000000e+00
5.21525000e-07,3.35000000e+00
5.21925000e-07,3.35000000e+00
5.22325000e-07,3.35000000e+00
5.22725000e-07,3.35000000e+00
5.23125000e-07,3.35000000e+00
5.23525000e-07,3.35000000e+00
5.23925000e-07,3.35000000e+00
5.24325000e-07,3.35000000e+00
5.24725000e-07,3.35000000e+00
5.25125000e-07,3.35000000e+00
5.25525000e-07,3.35000000e+00
5.25925000e-07,3.35000000e+00
5.26325000e-07,3.35000000e+00
5.26725000e-07,3.35000000e+00
5.27125000e-07,3.35000000e+00
5.27525000e-07,3.35000000e+00
5.27925000e-07,3.35000000e+00
5.28325000e-07,3.35000000e+00
5.28725000e-07,3.35000000e+00
5.29125000e-07,3.35000000e+00
5.29525000e-07,3.35000000e+00
5.29925000e-07,3.35000000e+00
5.30325000e-07,3.35000000e+00
5.30725000e-07,3.35000000e+00
5.31125000e-07,3.35000000e+00
5.31525000e-07,3.35000000e+00
5.31925000e-07,3.35000000e+00
5.32325000e-07,3.35000000e+00
5.32725000e-07,3.35000000e+00
5.33125000e-07,3.35000000e+00
5.33525000e-07,3.35000000e+00
5.33925000e-07,3.35000000e+00
5.34325000e-07,3.35000000e+00
5.34725000e-07,3.35000000e+00
5.35125000e-07,3.35000000e+00
5.35525000e-07,3.35000000e+00
5.35925000e-07,3.33000000e+00
5.36325000e-07,3.33000000e+00
5.36725000e-07,3.33000000e+00
5.37125000e-07,3.33000000e+00
5.37525000e-07,3.33000000e+00
5.37925000e-07,3.35000000e+00
5.38325000e-07,3.35000000e+00
5.38725000e-07,3.35000000e+00
5.39125000e-07,3.35000000e+00
5.39525000e-07,3.35000000e+00
5.39925000e-07,3.35000000e+00
5.40325000e-07,3.35000000e+00
5.40725000e-07,3.35000000e+00
5.41125000e-07,3.35000000e+00
5.41525000e-07,3.35000000e+00
5.41925000e-07,3.35000000e+00
5.42325000e-07,3.35000000e+00
5.42725000e-07,3.35000000e+00
5.43125000e-07,3.35000000e+00
5.43525000e-07,3.35000000e+00
5.43925000e-07,3.35000000e+00
5.44325000e-07,3.35000000e+00
5.44725000e-07,3.35000000e+00
5.45125000e-07,3.35000000e+00
5.45525000e-07,3.35000000e+00
5.45925000e-07,3.35000000e+00
5.46325000e-07,3.35000000e+00
5.46725000e-07,3.35000000e+00
5.47125000e-07,3.35000000e+00
5.47525000e-07,3.35000000e+00
5.47925000e-07,3.35000000e+00
5.48325000e-07,3.35000000e+00
5.48725000e-07,3.35000000e+00
5.49125000e-07,3.35000000e+00
5.49525000e-07,3.35000000e+00
5.49925000e-07,3.35000000e+00
5.50325000e-07,3.35000000e+00
5.50725000e-07,3.35000000e+00
5.51125000e-07,3.35000000e+00
5.51525000e-07,3.35000000e+00
5.51925000e-07,3.35000000e+00
5.52325000e-07,3.35000000e+00
5.52725000e-07,3.35000000e+00
5.53125000e-07,3.35000000e+00
5.53525000e-07,3.35000000e+00
5.53925000e-07,3.35000000e+00
5.54325000e-07,3.35000000e+00
5.54725000e-07,3.35000000e+00
5.55125000e-07,3.35000000e+00
5.55525000e-07,3.35000000e+00
5.55925000e-07,3.35000000e+00
5.56325000e-07,3.35000000e+00
5.56725000e-07,3.35000000e+00
5.57125000e-07,3.35000000e+00
5.57525000e-07,3.35000000e+00
5.57925000e-07,3.35000000e+00
5.58325000e-07,3.35000000e+00
5.58725000e-07,3.35000000e+00
5.59125000e-07,3.35000000e+00
5.59525000e-07,3.35000000e+00
5.59925000e-07,3.35000000e+00
5.60325000e-07,3.35000000e+00
5.60725000e-07,3.35000000e+00
5.61125000e-07,3.35000000e+00
5.61525000e-07,3.35000000e+00
5.61925000e-07,3.35000000e+00
5.62325000e-07,3.35000000e+00
5.62725000e-07,3.35000000e+00
5.63125000e-07,3.35000000e+00
5.63525000e-07,3.35000000e+00
5.63925000e-07,3.35000000e+00
5.64325000e-07,3.35000000e+00
5.64725000e-07,3.35000000e+00
5.65125000e-07,3.35000000e+00
5.65525000e-07,3.35000000e+00
5.65925000e-07,3.35000000e+00
5.66325000e-07,3.33000000e+00
5.66725000e-07,3.33000000e+00
5.67125000e-07,3.33000000e+00
5.67525000e-07,3.33000000e+00
5.67925000e-07,3.33000000e+00
5.68325000e-07,3.33000000e+00
5.68725000e-07,3.35000000e+00
5.69125000e-07,3.35000000e+00
5.69525000e-07,3.35000000e+00
5.69925000e-07,3.35000000e+00
5.70325000e-07,3.35000000e+00
5.70725000e-07,3.35000000e+00
5.71125000e-07,3.35000000e+00
5.71525000e-07,3.35000000e+00
5.71925000e-07,3.35000000e+00
5.72325000e-07,3.35000000e+00
5.72725000e-07,3.35000000e+00
5.73125000e-07,3.35000000e+00
5.73525000e-07,3.35000000e+00
5.73925000e-07,3.35000000e+00
5.74325000e-07,3.35000000e+00
5.74725000e-07,3.35000000e+00
5.75125000e-07,3.35000000e+00
5.75525000e-07,3.35000000e+00
5.75925000e-07,3.35000000e+00
5.76325000e-07,3.35000000e+00
5.76725000e-07,3.35000000e+00
5.77125000e-07,3.35000000e+00
5.77525000e-07,3.35000000e+00
5.77925000e-07,3.35000000e+00
5.78325000e-07,3.35000000e+00
5.78725000e-07,3.35000000e+00
5.79125000e-07,3.35000000e+00
5.79525000e-07,3.35000000e+00
5.79925000e-07,3.35000000e+00
5.80325000e-07,3.35000000e+00
5.80725000e-07,3.35000000e+00
5.81125000e-07,3.35000000e+00
5.81525000e-07,3.35000000e+00
5.81925000e-07,3.35000000e+00
5.82325000e-07,3.35000000e+00
5.82725000e-07,3.35000000e+00
5.83125000e-07,3.35000000e+00
5.83525000e-07,3.35000000e+00
5.83925000e-07,3.35000000e+00
5.84325000e-07,3.35000000e+00
5.84725000e-07,3.35000000e+00
5.85125000e-07,3.35000000e+00
5.85525000e-07,3.35000000e+00
5.85925000e-07,3.35000000e+00
5.86325000e-07,3.35000000e+00
5.86725000e-07,3.35000000e+00
5.87125000e-07,3.35000000e+00
5.87525000e-07,3.35000000e+00
5.87925000e-07,3.35000000e+00
5.88325000e-07,3.35000000e+00
5.88725000e-07,3.35000000e+00
5.89125000e-07,3.35000000e+00
5.89525000e-07,3.35000000e+00
5.89925000e-07,3.35000000e+00
5.90325000e-07,3.35000000e+00
5.90725000e-07,3.35000000e+00
5.91125000e-07,3.35000000e+00
5.91525000e-07,3.35000000e+00
5.91925000e-07,3.35000000e+00
5.92325000e-07,3.35000000e+00
5.92725000e-07,3.35000000e+00
5.93125000e-07,3.35000000e+00
5.93525000e-07,3.35000000e+00
5.93925000e-07,3.35000000e+00
5.94325000e-07,3.35000000e+00
5.94725000e-07,3.35000000e+00
5.95125000e-07,3.35000000e+00
5.95525000e-07,3.35000000e+00
5.95925000e-07,3.35000000e+00
5.96325000e-07,3.35000000e+00
5.96725000e-07,3.35000000e+00
5.97125000e-07,3.35000000e+00
5.97525000e-07,3.35000000e+00
5.97925000e-07,3.35000000e+00
5.98325000e-07,3.35000000e+00
5.98725000e-07,3.33000000e+00
5.99125000e-07,3.33000000e+00
5.99525000e-07,3.33000000e+00
5.99925000e-07,3.33000000e+00
6.00325000e-07,3.33000000e+00
6.00725000e-07,3.33000000e+00
6.01125000e-07,3.33000000e+00
6.01525000e-07,3.33000000e+00
6.01925000e-07,3.35000000e+00
6.02325000e-07,3.35000000e+00
6.02725000e-07,3.35000000e+00
6.03125000e-07,3.35000000e+00
6.03525000e-07,3.35000000e+00
6.03925000e-07,3.35000000e+00
6.04325000e-07,3.35000000e+00
6.04725000e-07,3.35000000e+00
6.05125000e-07,3.35000000e+00
6.05525000e-07,3.35000000e+00
6.05925000e-07,3.35000000e+00
6.06325000e-07,3.35000000e+00
6.06725000e-07,3.35000000e+00
6.07125000e-07,3.35000000e+00
6.07525000e-07,3.35000000e+00
6.07925000e-07,3.35000000e+00
6.08325000e-07,3.35000000e+00
6.08725000e-07,3.35000000e+00
6.09125000e-07,3.33000000e+00
6.09525000e-07,3.33000000e+00
6.09925000e-07,3.33000000e+00
6.10325000e-07,3.33000000e+00
6.10725000e-07,3.33000000e+00
6.11125000e-07,3.33000000e+00
6.11525000e-07,3.33000000e+00
6.11925000e-07,3.33000000e+00
6.12325000e-07,3.33000000e+00
6.12725000e-07,3.33000000e+00
6.13125000e-07,3.33000000e+00
6.13525000e-07,3.33000000e+00
6.13925000e-07,3.33000000e+00
6.14325000e-07,3.33000000e+00
6.14725000e-07,3.33000000e+00
6.15125000e-07,3.33000000e+00
6.15525000e-07,3.33000000e+00
6.15925000e-07,3.33000000e+00
6.16325000e-07,3.33000000e+00
6.16725000e-07,3.35000000e+00
6.17125000e-07,3.35000000e+00
6.17525000e-07,3.35000000e+00
6.17925000e-07,3.35000000e+00
6.18325000e-07,3.35000000e+00
6.18725000e-07,3.35000000e+00
6.19125000e-07,3.35000000e+00
6.19525000e-07,3.35000000e+00
6.19925000e-07,3.35000000e+00
6.20325000e-07,3.35000000e+00
6.20725000e-07,3.35000000e+00
6.21125000e-07,3.35000000e+00
6.21525000e-07,3.35000000e+00
6.21925000e-07,3.35000000e+00
6.22325000e-07,3.35000000e+00
6.22725000e-07,3.35000000e+00
6.23125000e-07,3.35000000e+00
6.23525000e-07,3.35000000e+00
6.23925000e-07,3.35000000e+00
6.24325000e-07,3.35000000e+00
6.24725000e-07,3.35000000e+00
6.25125000e-07,3.35000000e+00
6.25525000e-07,3.35000000e+00
6.25925000e-07,3.35000000e+00
6.26325000e-07,3.35000000e+00
6.26725000e-07,3.35000000e+00
6.27125000e-07,3.35000000e+00
6.27525000e-07,3.35000000e+00
6.27925000e-07,3.35000000e+00
6.28325000e-07,3.35000000e+00
6.28725000e-07,3.35000000e+00
6.29125000e-07,3.35000000e+00
6.29525000e-07,3.35000000e+00
6.29925000e-07,3.35000000e+00
6.30325000e-07,3.35000000e+00
6.30725000e-07,3.35000000e+00
6.31125000e-07,3.35000000e+00
6.31525000e-07,3.35000000e+00
6.31925000e-07,3.35000000e+00
6.32325000e-07,3.35000000e+00
6.32725000e-07,3.35000000e+00
6.33125000e-07,3.35000000e+00
6.33525000e-07,3.35000000e+00
6.33925000e-07,3.35000000e+00
6.34325000e-07,3.35000000e+00
6.34725000e-07,3.35000000e+00
6.35125000e-07,3.35000000e+00
6.35525000e-07,3.35000000e+00
6.35925000e-07,3.35000000e+00
6.36325000e-07,3.35000000e+00
6.36725000e-07,3.35000000e+00
6.37125000e-07,3.35000000e+00
6.37525000e-07,3.35000000e+00
6.37925000e-07,3.35000000e+00
6.38325000e-07,3.35000000e+00
6.38725000e-07,3.35000000e+00
6.39125000e-07,3.35000000e+00
6.39525000e-07,3.35000000e+00
6.39925000e-07,3.35000000e+00
6.40325000e-07,3.35000000e+00
6.40725000e-07,3.35000000e+00
6.41125000e-07,3.35000000e+00
6.41525000e-07,3.35000000e+00
6.41925000e-07,3.35000000e+00
6.42325000e-07,3.35000000e+00
6.42725000e-07,3.35000000e+00
6.43125000e-07,3.35000000e+00
6.43525000e-07,3.35000000e+00
6.43925000e-07,3.35000000e+00
6.44325000e-07,3.35000000e+00
6.44725000e-07,3.35000000e+00
6.45125000e-07,3.35000000e+00
6.45525000e-07,3.35000000e+00
6.45925000e-07,3.35000000e+00
6.46325000e-07,3.35000000e+00
6.46725000e-07,3.35000000e+00
6.47125000e-07,3.35000000e+00
6.47525000e-07,3.35000000e+00
6.47925000e-07,3.35000000e+00
6.48325000e-07,3.35000000e+00
6.48725000e-07,3.35000000e+00
6.49125000e-07,3.35000000e+00
6.49525000e-07,3.35000000e+00
6.49925000e-07,3.35000000e+00
6.50325000e-07,3.35000000e+00
6.50725000e-07,3.35000000e+00
6.51125000e-07,3.35000000e+00
6.51525000e-07,3.35000000e+00
6.51925000e-07,3.35000000e+00
6.52325000e-07,3.35000000e+00
6.52725000e-07,3.35000000e+00
6.53125000e-07,3.35000000e+00
6.53525000e-07,3.35000000e+00
6.53925000e-07,3.35000000e+00
6.54325000e-07,3.35000000e+00
6.54725000e-07,3.35000000e+00
6.55125000e-07,3.35000000e+00
6.55525000e-07,3.35000000e+00
6.55925000e-07,3.35000000e+00
6.56325000e-07,3.35000000e+00
6.56725000e-07,3.35000000e+00
6.57125000e-07,3.35000000e+00
6.57525000e-07,3.35000000e+00
6.57925000e-07,3.35000000e+00
6.58325000e-07,3.35000000e+00
6.58725000e-07,3.35000000e+00
6.59125000e-07,3.35000000e+00
6.59525000e-07,3.35000000e+00
6.59925000e-07,3.35000000e+00
6.60325000e-07,3.35000000e+00
6.60725000e-07,3.35000000e+00
6.61125000e-07,3.35000000e+00
6.61525000e-07,3.35000000e+00
6.61925000e-07,3.35000000e+00
6.62325000e-07,3.35000000e+00
6.62725000e-07,3.35000000e+00
6.63125000e-07,3.35000000e+00
6.63525000e-07,3.35000000e+00
6.63925000e-07,3.35000000e+00
6.64325000e-07,3.35000000e+00
6.64725000e-07,3.35000000e+00
6.65125000e-07,3.35000000e+00
6.65525000e-07,3.35000000e+00
6.65925000e-07,3.35000000e+00
6.66325000e-07,3.35000000e+00
6.66725000e-07,3.35000000e+00
6.67125000e-07,3.35000000e+00
6.67525000e-07,3.35000000e+00
6.67925000e-07,3.35000000e+00
6.68325000e-07,3.35000000e+00
6.68725000e-07,3.35000000e+00
6.69125000e-07,3.35000000e+00
6.69525000e-07,3.35000000e+00
6.69925000e-07,3.35000000e+00
6.70325000e-07,3.35000000e+00
6.70725000e-07,3.35000000e+00
6.71125000e-07,3.35000000e+00
6.71525000e-07,3.35000000e+00
6.71925000e-07,3.35000000e+00
6.72325000e-07,3.35000000e+00
6.72725000e-07,3.35000000e+00
6.73125000e-07,3.35000000e+00
6.73525000e-07,3.35000000e+00
6.73925000e-07,3.35000000e+00
6.74325000e-07,3.35000000e+00
6.74725000e-07,3.35000000e+00
6.75125000e-07,3.35000000e+00
6.75525000e-07,3.35000000e+00
6.75925000e-07,3.35000000e+00
6.76325000e-07,3.35000000e+00
6.76725000e-07,3.33000000e+00
6.77125000e-07,3.33000000e+00
6.77525000e-07,3.35000000e+00
6.77925000e-07,3.35000000e+00
6.78325000e-07,3.33000000e+00
6.78725000e-07,3.33000000e+00
6.79125000e-07,3.33000000e+00
6.79525000e-07,3.35000000e+00
6.79925000e-07,3.35000000e+00
6.80325000e-07,3.35000000e+00
6.80725000e-07,3.35000000e+00
6.81125000e-07,3.35000000e+00
6.81525000e-07,3.35000000e+00
6.81925000e-07,3.35000000e+00
6.82325000e-07,3.35000000e+00
6.82725000e-07,3.33000000e+00
6.83125000e-07,3.33000000e+00
6.83525000e-07,3.33000000e+00
6.83925000e-07,3.35000000e+00
6.84325000e-07,3.35000000e+00
6.84725000e-07,3.35000000e+00
6.85125000e-07,3.35000000e+00
6.85525000e-07,3.35000000e+00
6.85925000e-07,3.35000000e+00
6.86325000e-07,3.35000000e+00
6.86725000e-07,3.35000000e+00
6.87125000e-07,3.35000000e+00
6.87525000e-07,3.35000000e+00
6.87925000e-07,3.35000000e+00
6.88325000e-07,3.35000000e+00
6.88725000e-07,3.35000000e+00
6.89125000e-07,3.35000000e+00
6.89525000e-07,3.35000000e+00
6.89925000e-07,3.35000000e+00
6.90325000e-07,3.35000000e+00
6.90725000e-07,3.35000000e+00
6.91125000e-07,3.35000000e+00
6.91525000e-07,3.35000000e+00
6.91925000e-07,3.35000000e+00
6.92325000e-07,3.35000000e+00
6.92725000e-07,3.35000000e+00
6.93125000e-07,3.35000000e+00
6.93525000e-07,3.35000000e+00
6.93925000e-07,3.35000000e+00
6.94325000e-07,3.35000000e+00
6.94725000e-07,3.35000000e+00
6.95125000e-07,3.35000000e+00
6.95525000e-07,3.35000000e+00
6.95925000e-07,3.35000000e+00
6.96325000e-07,3.35000000e+00
6.96725000e-07,3.35000000e+00
6.97125000e-07,3.35000000e+00
6.97525000e-07,3.35000000e+00
6.97925000e-07,3.35000000e+00
6.98325000e-07,3.35000000e+00
6.98725000e-07,3.35000000e+00
6.99125000e-07,3.35000000e+00
6.99525000e-07,3.35000000e+00
6.99925000e-07,3.35000000e+00
7.00325000e-07,3.35000000e+00
7.00725000e-07,3.33000000e+00
7.01125000e-07,3.33000000e+00
7.01525000e-07,3.33000000e+00
7.01925000e-07,3.33000000e+00
7.02325000e-07,3.33000000e+00
7.02725000e-07,3.33000000e+00
7.03125000e-07,3.33000000e+00
7.03525000e-07,3.33000000e+00
7.03925000e-07,3.33000000e+00
7.04325000e-07,3.35000000e+00
7.04725000e-07,3.35000000e+00
7.05125000e-07,3.35000000e+00
7.05525000e-07,3.35000000e+00
7.05925000e-07,3.35000000e+00
7.06325000e-07,3.35000000e+00
7.06725000e-07,3.35000000e+00
7.07125000e-07,3.35000000e+00
7.07525000e-07,3.35000000e+00
7.07925000e-07,3.35000000e+00
7.08325000e-07,3.35000000e+00
7.08725000e-07,3.35000000e+00
7.09125000e-07,3.35000000e+00
7.09525000e-07,3.35000000e+00
7.09925000e-07,3.35000000e+00
7.10325000e-07,3.35000000e+00
7.10725000e-07,3.35000000e+00
7.11125000e-07,3.35000000e+00
7.11525000e-07,3.35000000e+00
7.11925000e-07,3.35000000e+00
7.12325000e-07,3.35000000e+00
7.12725000e-07,3.35000000e+00
7.13125000e-07,3.35000000e+00
7.13525000e-07,3.35000000e+00
7.13925000e-07,3.35000000e+00
7.14325000e-07,3.35000000e+00
7.14725000e-07,3.35000000e+00
7.15125000e-07,3.35000000e+00
7.15525000e-07,3.35000000e+00
7.15925000e-07,3.35000000e+00
7.16325000e-07,3.35000000e+00
7.16725000e-07,3.35000000e+00
7.17125000e-07,3.35000000e+00
7.17525000e-07,3.35000000e+00
7.17925000e-07,3.35000000e+00
7.18325000e-07,3.35000000e+00
7.18725000e-07,3.35000000e+00
7.19125000e-07,3.35000000e+00
7.19525000e-07,3.35000000e+00
7.19925000e-07,3.35000000e+00
7.20325000e-07,3.35000000e+00
7.20725000e-07,3.35000000e+00
7.21125000e-07,3.35000000e+00
7.21525000e-07,3.35000000e+00
7.21925000e-07,3.35000000e+00
7.22325000e-07,3.35000000e+00
7.22725000e-07,3.35000000e+00
7.23125000e-07,3.35000000e+00
7.23525000e-07,3.35000000e+00
7.23925000e-07,3.35000000e+00
7.24325000e-07,3.35000000e+00
7.24725000e-07,3.35000000e+00
7.25125000e-07,3.35000000e+00
7.25525000e-07,3.33000000e+00
7.25925000e-07,3.33000000e+00
7.26325000e-07,3.33000000e+00
7.26725000e-07,3.33000000e+00
7.27125000e-07,3.33000000e+00
7.27525000e-07,3.33000000e+00
7.27925000e-07,3.33000000e+00
7.28325000e-07,3.33000000e+00
7.28725000e-07,3.33000000e+00
7.29125000e-07,3.33000000e+00
7.29525000e-07,3.33000000e+00
7.29925000e-07,3.33000000e+00
7.30325000e-07,3.33000000e+00
7.30725000e-07,3.33000000e+00
7.31125000e-07,3.33000000e+00
7.31525000e-07,3.33000000e+00
7.31925000e-07,3.33000000e+00
7.32325000e-07,3.35000000e+00
7.32725000e-07,3.35000000e+00
7.33125000e-07,3.33000000e+00
7.33525000e-07,3.35000000e+00
7.33925000e-07,3.35000000e+00
7.34325000e-07,3.33000000e+00
7.34725000e-07,3.33000000e+00
7.35125000e-07,3.35000000e+00
7.35525000e-07,3.35000000e+00
7.35925000e-07,3.35000000e+00
7.36325000e-07,3.35000000e+00
7.36725000e-07,3.35000000e+00
7.37125000e-07,3.35000000e+00
7.37525000e-07,3.35000000e+00
7.37925000e-07,3.35000000e+00
7.38325000e-07,3.35000000e+00
7.38725000e-07,3.35000000e+00
7.39125000e-07,3.35000000e+00
7.39525000e-07,3.35000000e+00
7.39925000e-07,3.35000000e+00
7.40325000e-07,3.35000000e+00
7.40725000e-07,3.35000000e+00
7.41125000e-07,3.35000000e+00
7.41525000e-07,3.35000000e+00
7.41925000e-07,3.35000000e+00
7.42325000e-07,3.35000000e+00
7.42725000e-07,3.35000000e+00
7.43125000e-07,3.35000000e+00
7.43525000e-07,3.35000000e+00
7.43925000e-07,3.35000000e+00
7.44325000e-07,3.35000000e+00
7.44725000e-07,3.35000000e+00
7.45125000e-07,3.35000000e+00
7.45525000e-07,3.35000000e+00
7.45925000e-07,3.35000000e+00
7.46325000e-07,3.35000000e+00
7.46725000e-07,3.35000000e+00
7.47125000e-07,3.35000000e+00
7.47525000e-07,3.35000000e+00
7.47925000e-07,3.35000000e+00
7.48325000e-07,3.35000000e+00
7.48725000e-07,3.35000000e+00
7.49125000e-07,3.35000000e+00
7.49525000e-07,3.35000000e+00
7.49925000e-07,3.35000000e+00
7.50325000e-07,3.35000000e+00
7.50725000e-07,3.35000000e+00
7.51125000e-07,3.35000000e+00
7.51525000e-07,3.35000000e+00
7.51925000e-07,3.35000000e+00
7.52325000e-07,3.35000000e+00
7.52725000e-07,3.35000000e+00
7.53125000e-07,3.35000000e+00
7.53525000e-07,3.35000000e+00
7.53925000e-07,3.35000000e+00
7.54325000e-07,3.35000000e+00
7.54725000e-07,3.35000000e+00
7.55125000e-07,3.35000000e+00
7.55525000e-07,3.35000000e+00
7.55925000e-07,3.35000000e+00
7.56325000e-07,3.35000000e+00
7.56725000e-07,3.33000000e+00
7.57125000e-07,3.33000000e+00
7.57525000e-07,3.33000000e+00
7.57925000e-07,3.33000000e+00
7.58325000e-07,3.33000000e+00
7.58725000e-07,3.33000000e+00
7.59125000e-07,3.33000000e+00
7.59525000e-07,3.33000000e+00
7.59925000e-07,3.33000000e+00
7.60325000e-07,3.33000000e+00
7.60725000e-07,3.33000000e+00
7.61125000e-07,3.33000000e+00
7.61525000e-07,3.33000000e+00
7.61925000e-07,3.33000000e+00
7.62325000e-07,3.33000000e+00
7.62725000e-07,3.33000000e+00
7.63125000e-07,3.33000000e+00
7.63525000e-07,3.33000000e+00
7.63925000e-07,3.35000000e+00
7.64325000e-07,3.35000000e+00
7.64725000e-07,3.35000000e+00
7.65125000e-07,3.33000000e+00
7.65525000e-07,3.33000000e+00
7.65925000e-07,3.35000000e+00
7.66325000e-07,3.35000000e+00
7.66725000e-07,3.33000000e+00
7.67125000e-07,3.35000000e+00
7.67525000e-07,3.35000000e+00
7.67925000e-07,3.35000000e+00
7.68325000e-07,3.33000000e+00
7.68725000e-07,3.35000000e+00
7.69125000e-07,3.35000000e+00
7.69525000e-07,3.35000000e+00
7.69925000e-07,3.33000000e+00
7.70325000e-07,3.35000000e+00
7.70725000e-07,3.35000000e+00
7.71125000e-07,3.35000000e+00
7.71525000e-07,3.33000000e+00
7.71925000e-07,3.35000000e+00
7.72325000e-07,3.35000000e+00
7.72725000e-07,3.33000000e+00
7.73125000e-07,3.33000000e+00
7.73525000e-07,3.33000000e+00
7.73925000e-07,3.35000000e+00
7.74325000e-07,3.35000000e+00
7.74725000e-07,3.35000000e+00
7.75125000e-07,3.35000000e+00
7.75525000e-07,3.35000000e+00
7.75925000e-07,3.35000000e+00
7.76325000e-07,3.35000000e+00
7.76725000e-07,3.35000000e+00
7.77125000e-07,3.35000000e+00
7.77525000e-07,3.35000000e+00
7.77925000e-07,3.33000000e+00
7.78325000e-07,3.33000000e+00
7.78725000e-07,3.33000000e+00
7.79125000e-07,3.33000000e+00
7.79525000e-07,3.33000000e+00
7.79925000e-07,3.33000000e+00
7.80325000e-07,3.33000000e+00
7.80725000e-07,3.33000000e+00
7.81125000e-07,3.33000000e+00
7.81525000e-07,3.33000000e+00
7.81925000e-07,3.33000000e+00
7.82325000e-07,3.33000000e+00
7.82725000e-07,3.33000000e+00
7.83125000e-07,3.33000000e+00
7.83525000e-07,3.33000000e+00
7.83925000e-07,3.33000000e+00
7.84325000e-07,3.33000000e+00
7.84725000e-07,3.33000000e+00
7.85125000e-07,3.33000000e+00
7.85525000e-07,3.33000000e+00
7.85925000e-07,3.33000000e+00
7.86325000e-07,3.35000000e+00
7.86725000e-07,3.35000000e+00
7.87125000e-07,3.35000000e+00
7.87525000e-07,3.35000000e+00
7.87925000e-07,3.35000000e+00
7.88325000e-07,3.35000000e+00
7.88725000e-07,3.35000000e+00
7.89125000e-07,3.35000000e+00
7.89525000e-07,3.35000000e+00
7.89925000e-07,3.35000000e+00
7.90325000e-07,3.35000000e+00
7.90725000e-07,3.35000000e+00
7.91125000e-07,3.35000000e+00
7.91525000e-07,3.35000000e+00
7.91925000e-07,3.35000000e+00
7.92325000e-07,3.33000000e+00
7.92725000e-07,3.33000000e+00
7.93125000e-07,3.33000000e+00
7.93525000e-07,3.33000000e+00
7.93925000e-07,3.33000000e+00
7.94325000e-07,3.33000000e+00
7.94725000e-07,3.33000000e+00
7.95125000e-07,3.33000000e+00
7.95525000e-07,3.33000000e+00
7.95925000e-07,3.35000000e+00
7.96325000e-07,3.35000000e+00
7.96725000e-07,3.35000000e+00
7.97125000e-07,3.35000000e+00
7.97525000e-07,3.35000000e+00
7.97925000e-07,3.35000000e+00
7.98325000e-07,3.35000000e+00
7.98725000e-07,3.35000000e+00
7.99125000e-07,3.33000000e+00
7.99525000e-07,3.33000000e+00
7.99925000e-07,3.33000000e+00
8.00325000e-07,3.33000000e+00
8.00725000e-07,3.33000000e+00
8.01125000e-07,3.33000000e+00
8.01525000e-07,3.33000000e+00
8.01925000e-07,3.33000000e+00
8.02325000e-07,3.33000000e+00
8.02725000e-07,3.33000000e+00
8.03125000e-07,3.33000000e+00
8.03525000e-07,3.33000000e+00
8.03925000e-07,3.33000000e+00
8.04325000e-07,3.33000000e+00
8.04725000e-07,3.33000000e+00
8.05125000e-07,3.33000000e+00
8.05525000e-07,3.33000000e+00
8.05925000e-07,3.33000000e+00
8.06325000e-07,3.33000000e+00
8.06725000e-07,3.33000000e+00
8.07125000e-07,3.33000000e+00
8.07525000e-07,3.33000000e+00
8.07925000e-07,3.33000000e+00
8.08325000e-07,3.33000000e+00
8.08725000e-07,3.33000000e+00
8.09125000e-07,3.33000000e+00
8.09525000e-07,3.33000000e+00
8.09925000e-07,3.33000000e+00
8.10325000e-07,3.33000000e+00
8.10725000e-07,3.33000000e+00
8.11125000e-07,3.33000000e+00
8.11525000e-07,3.33000000e+00
8.11925000e-07,3.33000000e+00
8.12325000e-07,3.33000000e+00
8.12725000e-07,3.33000000e+00
8.13125000e-07,3.33000000e+00
8.13525000e-07,3.33000000e+00
8.13925000e-07,3.33000000e+00
8.14325000e-07,3.33000000e+00
8.14725000e-07,3.33000000e+00
8.15125000e-07,3.33000000e+00
8.15525000e-07,3.33000000e+00
8.15925000e-07,3.33000000e+00
8.16325000e-07,3.33000000e+00
8.16725000e-07,3.33000000e+00
8.17125000e-07,3.33000000e+00
8.17525000e-07,3.33000000e+00
8.17925000e-07,3.33000000e+00
8.18325000e-07,3.33000000e+00
8.18725000e-07,3.33000000e+00
8.19125000e-07,3.33000000e+00
8.19525000e-07,3.33000000e+00
8.19925000e-07,3.33000000e+00
8.20325000e-07,3.33000000e+00
8.20725000e-07,3.33000000e+00
8.21125000e-07,3.33000000e+00
8.21525000e-07,3.33000000e+00
8.21925000e-07,3.33000000e+00
8.22325000e-07,3.33000000e+00
8.22725000e-07,3.33000000e+00
8.23125000e-07,3.33000000e+00
8.23525000e-07,3.33000000e+00
8.23925000e-07,3.33000000e+00
8.24325000e-07,3.33000000e+00
8.24725000e-07,3.33000000e+00
